gauge_id,source,calibration_kge,validation_kge,n_cal_obs,n_val_obs,TT,CFMAX,CFR,CWH,FC,LP,BETA,K0,K1,K2,UZL,PERC,MAXBAS,used_in_analysis,gauge_lat,gauge_lon,area,country,gla_pc_sse,glacier_pass,is_duplicate,dup_partner,include_in_analysis
camelsdk_550018,camelsdk,0.918702642801677,0.7963775556193733,5113,6209,-0.6563657342474092,2.4108321237513284,0.0657339151479898,0.0004813960614908,221.30839170804705,0.7061679908683511,5.389886023249608,0.0519324821756385,0.0264313383433959,0.089053729546154,36.38769522218718,4.264538889954778,1.6502732992903415,True,55.61297,11.3858,291.39230224645144,Denmark,0.0,True,False,,True
camelsdk_560001,camelsdk,0.8684912686826833,0.7983038034178636,5113,5844,-0.1885088507080231,2.944597915082132,0.0199609800133826,0.0622653898059873,243.09790577343728,0.43700325903118,5.491411827338262,0.1450212544866861,0.2030149102553257,0.15,26.609915122498265,1.7257739737089248,1.7880282669434997,True,55.30779,11.32303,56.04626815161957,Denmark,0.0,True,False,,True
camelsdk_560002,camelsdk,0.8737086652438487,0.7681333187464024,5113,6209,-0.2748340660345945,2.827618621914588,0.014239220408563,0.0018307442516461,215.5672586762492,0.3,3.137467042678102,0.2434561849453432,0.1350504854737852,0.15,90.18719800118171,5.05491318805633,1.9799882430504216,True,55.31879,11.31491,68.35682626995967,Denmark,0.0,True,False,,True
camelsdk_560003,camelsdk,0.899489730532596,0.8090073481563952,5113,5844,-0.8447585126122583,2.666177064452164,0.061870296128244,0.0491474429334314,205.41962368200208,0.4401350339207779,2.813379545292741,0.3099491857600386,0.0588870103680666,0.0771789099213745,47.157359587633664,4.132668519551969,2.4220183394722667,True,55.50058,11.48153,57.8455944714427,Denmark,0.0,True,False,,True
camelsdk_560005,camelsdk,0.9173605059433766,0.8166840579147283,5113,5843,-0.5261045582874413,2.103367045681237,0.0323043986378579,0.0645763767949516,229.18951495980224,0.6583384597730597,4.233454915051275,0.3269835958706042,0.1330680067506199,0.1050974517032968,72.02332873838876,1.3576969533403058,2.422983221152804,True,55.42726,11.29464,258.2072703589104,Denmark,0.0,True,False,,True
camelsdk_560006,camelsdk,0.8572219759253484,0.7670789980332016,5113,6209,-0.3193102573688475,1.534929573178578,0.0677841643322582,0.0,204.4442660773904,0.5675549650978124,5.861846511618831,0.2816717191819886,0.3,0.1499063846745609,79.04839184133671,1.7753644814937757,2.14009004152998,True,55.34838,11.35853,15.760723095296148,Denmark,0.0,True,False,,True
camelsdk_560007,camelsdk,0.8991101738327347,0.746529339418176,5113,6209,-0.8382563183574834,4.7407107384110505,0.0544484972742308,0.0753141904250127,241.4145757368116,0.5830560020062683,4.4992461030426565,0.2548106670200735,0.0793439210040188,0.1126683646530007,48.84809575667067,4.160999931767086,1.9673915145652183,True,55.47459,11.38461,146.102069078008,Denmark,0.0,True,False,,True
camelsdk_560009,camelsdk,0.8684766800800601,0.7806482506142634,3652,1096,-0.2991633465046522,2.8878929091470606,0.0140005644623684,0.0,226.72557493979576,0.3,3.438913151649558,0.1274877556029616,0.1937657673898086,0.1499929146907608,63.532683956208416,1.8471308570497136,1.966756086493187,True,55.2729,11.39465,24.075209018471675,Denmark,0.0,True,False,,True
camelsdk_570044,camelsdk,0.8572673531061503,0.7818542994103489,5112,6209,0.4771366787695029,3.34872444882372,0.0306035939948247,0.0057972860382414,101.38949277991598,0.6240588285033366,5.411644403386793,0.2108881414271831,0.2472628241091355,0.1346909062803995,6.391463669277036,0.0,1.9968602762249388,True,55.32478,11.60448,14.984395015487156,Denmark,0.0,True,False,,True
camelsdk_570049,camelsdk,0.8951226544313722,0.8127617465362448,5113,5844,-0.165662155934008,1.819243823344656,0.002901816328595,0.0025058424594178,144.14924454916454,0.5404459508448969,5.8768418671107465,0.361070774692707,0.3,0.1499981502842204,88.03753997239681,1.3004081881203553,2.8897817889461503,True,55.25384,11.51763,62.20662469661645,Denmark,0.0,True,False,,True
