response,country,n,r2_global,r2_local,r2_local_debiased,ss_local,sse,sse_debiased,rho_within,mean_bias
gain_Qobs,Sweden,106,0.05765342479397739,0.03176934664586373,0.3477924909577317,31.714512270379984,30.706962936357783,20.684443048354982,0.542727517767593,-0.3074932103561326
gain_Qobs,Austria,389,0.18677887588107955,-2.047276051911506,0.021179056604862412,27.60594259743663,84.12292776761235,27.021274776534938,0.38853584599483415,0.38313298177673866
gain_Qobs,Germany,325,-0.48479392253785125,-0.9280217805826922,-0.3241637590226245,34.831735244856056,67.15634420757229,46.12292147510943,0.14723525660560216,0.2543977668773715
gain_Qobs,Iceland,4,-6.4542876006423535,-9.978973978285241,0.5314929982727287,0.42549910785759654,4.671543632952138,0.1993493112599914,1.0,1.0573781633942687
gain_Qobs,Ireland,38,0.6578421838758894,-0.6289835765171097,0.18991781947087916,2.4599482632564125,4.007215319926483,1.9927602530875785,0.5176715176715176,-0.23024329619584813
gain_Qobs,Norway,127,-0.38654743185830154,-0.8288709470652051,0.0642327333302184,22.734233989339682,41.57798004688564,21.27395200003564,0.4020493532058492,-0.39984276483309045
gain_Qobs,Finland,114,0.2497226566304218,-0.10600853212508698,0.004056745404309781,16.549407873896186,18.303786310147277,16.48227113955971,0.14369494339928315,-0.12640491782667382
gain_Qobs,Switzerland,65,0.6687934569320896,-0.34800397762702784,0.518262233110818,3.66880632543447,4.9455655198288655,1.7674025663637074,0.7472027972027971,0.2211217191247724
gain_Qobs,Liechtenstein,1,0.08702638810082142,,,0.0,0.4137104432091248,0.0,,0.6432032674117295
log_tau,Denmark,263,-0.3707587043091962,-0.9291270781972323,-0.17168067090353745,133.68115143930714,257.8879290861523,156.63162120556478,-0.0807843097157914,-0.6204876895877875
log_tau,Great Britain,543,-0.1538213938328532,-0.3549989021454367,-0.09805339856727091,698.9925515228686,947.1341399213245,767.531146772894,-0.3085837637436442,0.575117880699782
log_tau,Czech Republic,14,-0.07794738367604426,-0.07803746454477856,0.08272428146394584,3.072954218510443,3.312759774385179,2.8187462888125654,0.19361947909944544,0.18784748478726282
log_tau,Estonia,36,0.3314467440149509,-0.08559341005759635,-0.08372699525232719,25.672210269905115,27.86958229062194,27.821667297290205,-0.019819819819819822,-0.03648248945717113
log_tau,Spain,46,0.1517726205443497,-0.057994135403010905,0.3537501821375415,57.11638450294609,60.42879983954038,36.911453081991056,0.6323157570151096,-0.7150151527362039
log_tau,Belgium,34,0.21072407429155515,0.19667336215329156,0.19780686537388137,8.626673651607938,6.930036740346992,6.920258377979917,0.34576012223071045,-0.0169587409069569
log_tau,Sweden,106,0.14475253603513816,-0.1560214240397273,-0.008541104133739541,78.577140641668,90.83685802155097,79.24827618241997,0.2548914398865429,0.3306451931684275
log_tau,Austria,400,-0.2717899412688216,-0.28160427755730155,-0.2669868593655873,304.85768211108507,390.7069094397707,386.25067721139624,-0.42119700748129674,-0.10554894869649971
log_tau,Germany,329,-0.040797210148957985,-0.0661858992937292,0.06121894709365605,271.44734482326254,289.41333145128516,254.8296241818138,0.2663284786196573,-0.3242185239541209
log_tau,Iceland,4,-46.695449369708896,-83.72932415130582,0.040903190184781724,0.8175943585435876,69.27421742931858,0.7841521410020746,-0.19999999999999998,-4.137936239489333
log_tau,Ireland,39,0.21007429663872845,0.20996659843281174,0.21319080757959996,15.193550913533947,12.003412710103484,11.954425524275877,0.44392712550607294,-0.03544124275314482
log_tau,Norway,128,-1.0005548353467995,-1.4706097767325081,0.07293794739654491,30.63466541208801,75.68630387403385,28.400235797750383,0.33299761948361106,0.6078012889472715
log_tau,Finland,116,0.14213051023512813,-0.13966105198878798,-0.08153270820023861,115.34980225633814,131.45967698615698,124.75458402465938,-0.02328066735862838,0.24042155795633532
log_tau,Luxembourg,11,0.655051391114897,-2.8326836207053465,-0.5932113593200155,0.4940501341395124,1.8935378569237884,0.7871262857846485,-0.6272727272727273,0.3171480255394287
log_tau,Switzerland,65,0.03393678911181963,0.018079535086819476,0.08175216843450195,61.0916697657879,59.98716077874495,56.09729328915024,0.3812937062937063,-0.2446305688676993
log_tau,Liechtenstein,1,-1.2679669127688862,,,0.0,3.0263435360176003,0.0,,-1.7396389096641867
logit_ac1,Denmark,263,-0.23405637305362292,-0.8051459092948747,-0.09258505101488179,189.2497979206156,341.62349855128093,206.7715001156519,0.07431271229723999,-0.7160623165619808
logit_ac1,Great Britain,543,0.07147882870022959,-0.4961503716407627,-0.017966147507364028,1026.3503284738329,1535.5744253797438,1044.7898898694252,0.09731385703059245,0.9507044354539146
logit_ac1,Czech Republic,14,0.017859220660438657,-0.012029887912387238,0.046595546791282305,4.545953680722253,4.600640993956246,4.334132483281157,0.2354236848140984,0.1379721790473638
logit_ac1,Estonia,36,0.6616826674410827,-0.37847929659233714,-0.25525921781503214,34.338795456947494,47.33531860732113,43.10408952599829,-0.06795366795366796,-0.34283252638548833
logit_ac1,Spain,46,-0.14783183214825768,-0.35020488683194806,0.5032936918457377,61.32656035716714,82.80342148684149,30.461289386808026,0.6476102374344742,-1.0667110372341937
logit_ac1,Belgium,34,-0.523393773593382,-0.6062276498499373,-0.4424019371301704,13.350502292173937,21.443945921074743,19.256790367892467,-0.05240641711229946,-0.2536298572829329
logit_ac1,Sweden,106,0.625488947319199,-0.05513582925543248,-0.03822655822991572,141.23131483844452,149.01822049889722,146.63010191900386,0.28654126644740757,0.15009803651291187
logit_ac1,Austria,400,0.04087447958115553,-0.01386131722630668,-0.001880843735509119,503.0573375393665,510.0303748780209,504.0035097812793,0.14976374852342825,0.12274837164644646
logit_ac1,Germany,329,-0.24730461976881024,-0.2832743080406943,0.010058501883733695,395.7681614834869,507.8791135722594,391.7873266856834,0.2065740608992908,-0.594022368369518
logit_ac1,Iceland,4,-15.783987521024887,-15.922383211436376,0.007597286161198813,2.8969142213214942,49.02269258386213,2.8749055349976684,0.0,-3.396608126089337
logit_ac1,Ireland,39,-0.20331181523003594,-0.28221575098342444,0.02160406541125215,47.934871600476484,61.462847387498975,46.899283498939816,0.16558704453441295,-0.6110848673394392
logit_ac1,Norway,128,-0.4817773395622702,-0.6214174754178854,0.09622806750397173,101.15798866958221,164.01933060698505,91.42375090731964,0.3663820728804248,0.7530955891542824
logit_ac1,Finland,116,0.6128075143788919,-0.21410420556831689,-0.2125081332158616,180.24490746528463,218.8361001858742,218.548416272398,-0.1891131357398224,0.04979993711706693
logit_ac1,Luxembourg,11,0.4223055315739892,-0.7129142920665623,-0.4504815881107991,2.4048250112965164,4.119259131768935,3.4881544015139414,-0.7090909090909092,-0.2395269448223069
