response,country,n,r2_global,r2_local,r2_local_debiased,ss_local,sse,sse_debiased,rho_within,mean_bias
gain_Qsim,Denmark,194,-0.1987181364585049,-0.7321270637392545,-0.18139907803977628,13.859466168011338,24.006356438591016,16.373560553012066,-0.2014726366523813,0.1983539984183613
gain_Qsim,Great Britain,361,-0.14176901951939258,-1.8744977738331317,-1.331695161411106,12.851011051399956,36.940202658754146,29.964640287789926,-0.38212418836846956,-0.13900678923777254
gain_Qsim,Czech Republic,9,-0.5177463860753124,-1.3085141228933845,-0.09868843476269862,0.7172512195903671,1.6557845700868665,0.7880356197833771,-0.31666666666666665,-0.31051014481610906
gain_Qsim,Estonia,26,-0.21570514386562634,-2.394033989673568,0.05673517981261045,2.6970068948141233,9.1537330713831,2.543991723680994,0.17538461538461536,-0.5042031545572336
gain_Qsim,Spain,30,-0.4729785233776318,-0.6311452190143214,-0.1540833886109958,2.841338640744457,4.6346359394509715,3.2791417267017238,-0.3325917686318131,0.2125632621714649
gain_Qsim,Belgium,21,0.16030501776936368,-0.30177164168216764,-0.24921055334856157,1.0576966189427799,1.3768794640428206,1.3212857786244128,-0.16883116883116883,0.05145209765653416
gain_Qsim,Sweden,70,0.3816601138494603,0.37630145776475477,0.4582717933438871,16.328844520592938,10.184276523879786,8.845795658907308,0.8397340565129909,-0.13827926530717652
gain_Qsim,Austria,219,0.43733005035564,0.13117908535764522,0.305113336698863,36.00693545263512,31.283578593426675,25.020739232381032,0.6802061078295841,0.16910777629894674
gain_Qsim,Germany,174,-0.3426118318098166,-0.37234929341866785,-0.308443226008666,20.988863626858176,28.804052167979595,27.46273643418226,-0.12851277086477406,0.08779926602072355
gain_Qsim,Iceland,4,-0.5643753039132546,-16.493750139545234,0.37721452105006237,0.07111017673652976,1.2439836642077537,0.044286385477074405,0.7999999999999999,0.5476534667859502
gain_Qsim,Ireland,24,0.8146097377300645,-2.4317575160991054,-0.17242067632732527,0.1116621862021466,0.38319754676327444,0.13091505586730845,-0.1026086956521739,-0.10252692550739333
gain_Qsim,Norway,105,0.43132419551821066,0.01656538472527702,0.2991525746004491,11.302061317549347,11.114838323635471,7.921020576112316,0.5178726933443915,-0.17440559589982466
gain_Qsim,Finland,79,0.34602677537755,0.17254846891724618,0.1877617925380921,9.072528081317994,7.5070772516778534,7.36905394591755,0.6657497565725414,-0.04179868960460428
gain_Qsim,Luxembourg,5,0.7844249789564054,-23.907061090594535,-1.6777361460541362,0.004613112035928147,0.11489906329661928,0.012352696844402185,-0.7999999999999999,-0.14321059070628617
gain_Qsim,Switzerland,42,0.7442182463462581,0.3095996568821814,0.6236205163550417,4.189798296440279,2.8926381814568205,1.5769541193907186,0.6045701320800583,0.17699099130061352
gain_Qsim,Liechtenstein,1,0.4329987645106166,,,0.0,0.2328627578366542,0.0,,0.48255855379078527
gain_Qobs,Denmark,138,-3.003103912710423,-3.209952439547542,-0.5984647460745065,11.410936922963884,48.03950173635492,18.239980391037676,-0.4166702816737406,0.4646918984373555
gain_Qobs,Great Britain,353,-0.1141442329324005,-1.2255424842712253,-0.20741493549991197,74.49849058831678,165.79955581837902,89.95059020853331,-0.4039734263743524,-0.46354027976297346
gain_Qobs,Czech Republic,9,-0.43996495390294266,-0.442419819137325,0.026609584233649786,0.8026101427114579,1.1577007768876437,0.7812530205121957,0.016666666666666666,-0.20451779503544654
gain_Qobs,Estonia,26,-0.7409020590705289,-2.0042477689153158,0.06079770325471079,4.835483986169538,14.526991977075571,4.541497665685497,-0.09196581196581195,-0.6197237074011311
